"PointID"	"x"	"y"	"Density"	"X-Momentum"	"Y-Momentum"	"Energy"	"TKE"	"Omega"	"Pressure"	"Temperature"	"C<sub>p</sub>"	"Mach"	"<greek>m</greek>"	"C<sub>f</sub>_x"	"C<sub>f</sub>_y"	"h"	"y<sup>+</sup>"	"<greek>m</greek><sub>t</sub>"
662	1.662368267649020e-02	-4.040241549286400e-02	1.010002943360220e+00	5.696812182230785e-02	-4.987700606143464e-03	2.537131303237113e+00	1.803271634650161e-06	3.777995608995476e+00	1.014204221576701e+00	1.004159669280273e+00	9.018553382032587e-01	4.775315148956729e-02	2.967492536698714e-08	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	4.820835821924116e-07	
663	-6.907231107998813e-03	2.966241647110733e-03	9.942433891395648e-01	4.278145187506047e-02	2.001726333183321e-01	2.502179150816646e+00	6.081936529682064e-06	1.147912460236253e+01	9.924408554668573e-01	9.981870297631377e-01	-4.799456846439787e-01	1.741569771191165e-01	2.953914016750195e-08	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	4.516417845479298e-07	
664	9.040023401640283e-02	-7.457500348192728e-02	1.005358543375960e+00	1.213836279246990e-01	-2.131045777983982e-02	2.525708086749805e+00	2.064519308459181e-06	2.581974378272166e+00	1.007260970802631e+00	1.001892287521905e+00	4.610140192146808e-01	1.035038520613796e-01	2.962342391855759e-08	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	8.038740199974297e-07	
665	9.301295882610822e-01	-3.557006181044925e-02	9.902085035300453e-01	8.202171370990700e-02	1.162279416792216e-02	2.496637601132691e+00	4.613445782434811e-05	4.715963218593131e+00	9.972506651725879e-01	1.007111796775566e+00	-1.745609414229926e-01	7.045574986023354e-02	2.974189531940640e-08	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	6.330358971159954e-06	
666	9.921591266223846e-01	-1.082079769303262e-02	9.858905234179535e-01	3.929069746067535e-02	6.664027734274780e-03	2.493579689143887e+00	6.616209913146811e-05	7.428807868031399e+00	9.970836048054778e-01	1.011353270085932e+00	-1.851679488585555e-01	3.397066845277559e-02	2.983794709909549e-08	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.723601254406184e-06	
667	5.707878466806505e-01	9.626064257021653e-02	9.873715290220103e-01	7.146614253112023e-02	9.359831186907008e-04	2.488701935561946e+00	5.267802073400026e-05	3.964264297607271e+00	9.944252450118048e-01	1.007143932939591e+00	-3.539526976631845e-01	6.096031415400190e-02	2.974262381150014e-08	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.312041124644206e-05	
668	9.994766419224255e-01	-1.748551852871335e-03	9.843935967103407e-01	8.826572234767035e-03	1.663875783768679e-03	2.492767314181502e+00	5.611132475084575e-05	1.061407176583911e+01	9.970684402405060e-01	1.012875788274652e+00	-1.861307783805713e-01	7.662378492607390e-03	2.987237784130026e-08	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	3.532653455692750e-06	
669	6.194086435801803e-04	-2.456743099754332e-02	1.010368896016819e+00	1.260497553129350e-02	4.135398387272947e-02	2.537836354887917e+00	3.534776321365640e-06	6.471467388660504e+00	1.014763142099666e+00	1.004349150196696e+00	9.373423555343431e-01	3.608466274427914e-02	2.967922668176453e-08	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	4.853301903934152e-07	
670	7.081031514927112e-01	-8.037201572380097e-02	9.950249830620004e-01	1.211546585624379e-01	1.126109758763232e-02	2.502177199272498e+00	2.462312123326703e-05	3.439695953934274e+00	9.978852217963475e-01	1.002874539617634e+00	-1.342716319779345e-01	1.032016798097779e-01	2.964574181600389e-08	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	7.122903045603142e-06	
671	-4.365298701447942e-03	-1.645015220600996e-02	1.008400183679806e+00	-3.297574482420521e-03	8.667571491829763e-02	2.534109414057185e+00	4.726118321573850e-06	8.472975008665692e+00	1.012149683138430e+00	1.003718265346741e+00	7.714084532336379e-01	7.256190245845513e-02	2.966490373538028e-08	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	4.453222515010462e-07	
672	7.224941815437297e-01	-7.827332597119309e-02	9.948495569356206e-01	1.196078579004643e-01	1.156086309201078e-02	2.501972275576676e+00	2.541962173258345e-05	3.456187014132080e+00	9.978759049367998e-01	1.003042015729998e+00	-1.348631786158868e-01	1.019290536372075e-01	2.964954600331428e-08	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	7.316936066507052e-06	
673	1.192901402783915e-02	-3.651637579827867e-02	1.010358048379712e+00	4.648754220549588e-02	2.476013106119850e-03	2.537862223295221e+00	2.025430313854169e-06	4.156297955342419e+00	1.014715069921302e+00	1.004312353970533e+00	9.342901537334541e-01	3.885778104940372e-02	2.967839141934714e-08	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	4.923635982859291e-07	
674	8.736084900486538e-01	-5.027495073314181e-02	9.920284992661063e-01	9.765672409343620e-02	1.292244226493112e-02	2.498463192783569e+00	3.819695113749802e-05	4.079614764186733e+00	9.974137599462094e-01	1.005428534244820e+00	-1.642057177009906e-01	8.369658036086569e-02	2.970372171799059e-08	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	7.129680490670489e-06	
675	3.901086675816506e-03	-2.858203718815280e-02	1.010636460716153e+00	2.361439154017910e-02	2.504740877071771e-02	2.538401728656136e+00	2.961891434220037e-06	5.535458851635637e+00	1.015124986005656e+00	1.004441285728324e+00	9.603165717876786e-01	2.872368453208198e-02	2.968131806307610e-08	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.038610935165066e-07	
676	3.337158305989175e-01	-1.054424826723639e-01	9.997485733773650e-01	1.442275330242285e-01	-8.772552650291019e-04	2.511639945361199e+00	7.597573219134539e-06	2.810137455289382e+00	1.000491423391439e+00	1.000743036833315e+00	3.120148517070444e-02	1.218821507177042e-01	2.959729809033271e-08	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	2.702950693948407e-06	
677	8.628179448962532e-01	-5.272322756328880e-02	9.922875214345882e-01	9.986934725998280e-02	1.298105086006849e-02	2.498741389735817e+00	3.707546055228777e-05	4.002298569039112e+00	9.974375950508430e-01	1.005190102167978e+00	-1.626923777242572e-01	8.555484200145971e-02	2.969831195545357e-08	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	7.291638873398575e-06	
678	6.934888181473284e-01	-8.240859763460125e-02	9.952843241059064e-01	1.226174496306374e-01	1.110935198900582e-02	2.502674279562581e+00	2.337605744178651e-05	3.372623319574022e+00	9.980143499538225e-01	1.002742960761859e+00	-1.260730188049179e-01	1.044050487289557e-01	2.964275281081670e-08	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	6.898435231222127e-06	
679	9.948133854884698e-01	-8.917450735627844e-03	9.855020871600221e-01	3.430675631314552e-02	5.931569136387676e-03	2.493357338306749e+00	6.799838816392229e-05	7.866063747695723e+00	9.970701364963486e-01	1.011738229159578e+00	-1.860230795969164e-01	2.968384908891042e-02	2.984665508388467e-08	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.646364315688199e-06	
680	7.599372402452832e-03	-3.259613861990605e-02	1.010587400495629e+00	3.532183929486563e-02	1.249749693366922e-02	2.538312418621868e+00	2.459333782816056e-06	4.707457941580482e+00	1.015046150766330e+00	1.004412038254697e+00	9.553111597669836e-01	3.126524411071077e-02	2.968065418579153e-08	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.231022998498281e-07	
681	9.809651362445686e-01	1.714236498454624e-02	9.864833100041640e-01	-8.694095111373962e-04	1.315672932629071e-04	2.492727752132693e+00	3.219828437368336e-05	7.982694557749772e-01	9.970782388700773e-01	1.010740099460850e+00	-1.855086431696958e-01	7.493204730083312e-04	2.982407350133732e-08	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	3.978991262641015e-05	
682	5.230614663282398e-01	1.000146705691403e-01	9.877573333905622e-01	8.400416463741259e-02	1.342565156077182e-03	2.488204574715679e+00	4.752691768328852e-05	4.196102192191093e+00	9.938338542401596e-01	1.006151835723395e+00	-3.915013180851066e-01	7.166551620335926e-02	2.972012881070716e-08	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.118777840030627e-05	
683	9.526241662353760e-01	2.843239706909195e-02	9.863034113785070e-01	9.021250527379371e-04	4.043103526784381e-04	2.492586376339009e+00	4.152321089857461e-05	8.633607591434157e-01	9.970179705683571e-01	1.010863350026211e+00	-1.893352020090757e-01	8.425436056288713e-04	2.982686249839161e-08	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	4.743612127215132e-05	
684	6.637061782521954e-01	8.630044318453621e-02	9.865515283328022e-01	4.848364654240839e-02	2.279285885392121e-05	2.489576476365818e+00	6.402545350082920e-05	3.450136638510684e+00	9.953287831254413e-01	1.008896904561561e+00	-2.965851983846819e-01	4.135120199439387e-02	2.978234461875093e-08	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.723744086522143e-05	
685	9.970825945394943e-01	7.013624675947056e-03	9.864428972687341e-01	5.367082385632252e-05	-9.297534391626305e-04	2.492744302448399e+00	3.376382560453222e-05	1.483726395110167e+00	9.970842226974328e-01	1.010787573673208e+00	-1.851287176233145e-01	7.936413186491769e-04	2.982514779954575e-08	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	2.244759429800393e-05	
686	5.070740626277330e-01	1.011009988984503e-01	9.879466440363519e-01	8.833520837565019e-02	1.326720870532350e-03	2.488278909946647e+00	4.529853107373029e-05	4.245837841842292e+00	9.937136445967188e-01	1.005837360342463e+00	-3.991336763988036e-01	7.535662263146461e-02	2.971299607884035e-08	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.054032994600769e-05	
687	2.743677455495926e-01	1.031105202144198e-01	9.874831260706878e-01	1.483679961016941e-01	1.245195725731237e-02	2.482790512782001e+00	2.834500637676622e-05	5.790537927980167e+00	9.886151877989749e-01	1.001146411212910e+00	-7.228452191127022e-01	1.273567212342481e-01	2.960646963232534e-08	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	4.833785021363742e-06	
688	3.337158314743913e-01	1.054424908996940e-01	9.879055012743967e-01	1.330020293676943e-01	7.697005943188670e-03	2.484616984184404e+00	3.229218416294901e-05	5.297411598389448e+00	9.902408181471892e-01	1.002363907144742e+00	-6.196305938292558e-01	1.138392869326615e-01	2.963414098821687e-08	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	6.022115855349766e-06	
689	1.550404326460588e-01	8.963229665250796e-02	9.857296973478603e-01	1.817925207142800e-01	3.153407836327071e-02	2.477521055962578e+00	2.148043179388023e-05	7.387988982618986e+00	9.840928019546591e-01	9.983394074485072e-01	-1.009980828275614e+00	1.583260685742361e-01	2.954260931187513e-08	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	2.865989591726102e-06	
690	6.353227250777413e-02	6.528830262404749e-02	9.828181393612356e-01	2.104905544770568e-01	7.200887822755567e-02	2.470874134192525e+00	1.540875564572281e-05	1.005257397121068e+01	9.782722410430547e-01	9.953746292054243e-01	-1.379540251234626e+00	1.917498672967516e-01	2.947506464682345e-08	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.506480289932738e-06	
691	1.000041235568572e+00	1.032972149990798e-03	9.861126959961395e-01	9.730570300134508e-04	-6.334996311844219e-04	2.492727246984238e+00	2.352380237421483e-05	8.329255771179332e+00	9.970813465169566e-01	1.011123120679160e+00	-1.853113322567260e-01	9.896426749600911e-04	2.983274022052192e-08	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	2.785017728489807e-06	
692	-6.095253505976219e-03	-1.235918271829592e-02	1.006313111434555e+00	-3.584931204657640e-03	1.146142301532165e-01	2.529758942386443e+00	5.118820121308232e-06	9.356017671993472e+00	1.009288160212647e+00	1.002956384791461e+00	5.897244579458488e-01	9.616404130021976e-02	2.964760095186473e-08	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	4.347219363786483e-07	
693	-6.095242800369140e-03	1.235918970191887e-02	9.880686595869275e-01	1.106353667398184e-01	2.214199925262343e-01	2.489057801465711e+00	6.023305878821749e-06	1.185885895778730e+01	9.832193756174256e-01	9.950921589077332e-01	-1.065436468734886e+00	2.122415968592776e-01	2.946862420471515e-08	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.018560204785883e-07	
694	1.192900810635164e-02	3.651637565496609e-02	9.806953274752420e-01	2.105261284940239e-01	1.519244990386524e-01	2.468457234679100e+00	9.010339451246653e-06	1.247495635308987e+01	9.736335399334592e-01	9.927992034386838e-01	-1.674060956605763e+00	2.245476621047455e-01	2.941631094341410e-08	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	7.083309589465994e-07	
695	-7.300192756166465e-03	7.975670113717345e-03	9.920654925233052e-01	7.951882209661455e-02	2.192238159328013e-01	2.499653085689125e+00	5.782477766387508e-06	1.124108358175430e+01	9.888954851171775e-01	9.968046389779524e-01	-7.050485639887302e-01	1.989846140037383e-01	2.950765584892753e-08	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.103241702317046e-07	
696	9.653741184235408e-01	-2.380969680148676e-02	9.883963540214488e-01	6.534322228950895e-02	1.004693431227666e-02	2.495203144308693e+00	5.415632333011147e-05	5.558890467416404e+00	9.971754488023513e-01	1.008882160223663e+00	-1.793365839776943e-01	5.628063796242355e-02	2.978201066539940e-08	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.944246053763568e-06	
697	8.101519374346465e-02	-7.159301869168536e-02	1.005789761622379e+00	1.175526571896838e-01	-2.190326964177557e-02	2.526827841688676e+00	1.962003591068943e-06	2.602455847823000e+00	1.007887132778048e+00	1.002085297778620e+00	5.007703351141789e-01	1.003736808289381e-01	2.962781017456357e-08	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	7.582695875755302e-07	
698	-5.152134062032441e-03	-1.685198263208031e-09	9.948442487135606e-01	1.911095485357193e-02	1.725278487070665e-01	2.500123736803253e+00	8.398065979646187e-06	1.521599517288861e+01	9.939887046832718e-01	9.991400221377418e-01	-3.816695439192492e-01	1.475282231385917e-01	2.956083247394402e-08	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	3.650009926255812e-07	
699	1.550404397238205e-01	-8.963227353158607e-02	1.003112987434973e+00	1.363813839981129e-01	-1.524892116657254e-02	2.519880214955132e+00	3.104934019533718e-06	2.612819797541231e+00	1.004196046468128e+00	1.001079697947013e+00	2.664156487700383e-01	1.155592646192630e-01	2.960495289388465e-08	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.192045330241634e-06	
700	4.590894574484858e-01	-1.037206492771869e-01	9.982078818966417e-01	1.402941961759696e-01	5.026610883712338e-03	2.508211461839132e+00	1.174604361967347e-05	2.899474217434076e+00	9.993312726817263e-01	1.001125407648505e+00	-4.245887735071246e-02	1.187925017930093e-01	2.960599211771090e-08	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	4.043834309626815e-06	
701	2.190184680558168e-02	-4.429116292072621e-02	1.009571858860153e+00	6.671464873733279e-02	-1.077023334458202e-02	2.536200859469544e+00	1.702512964062551e-06	3.474271768703991e+00	1.013574947551763e+00	1.003965134979228e+00	8.619014318579706e-01	5.646085322631433e-02	2.967050892627165e-08	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	4.947250216253472e-07	
702	3.901092004672621e-03	2.858202869720144e-02	9.816403781932930e-01	1.943341000553954e-01	1.813956375878189e-01	2.472128066093462e+00	7.563012761040136e-06	1.261089682655600e+01	9.744498841416973e-01	9.926750221248748e-01	-1.622229578304934e+00	2.297195382582466e-01	2.941347610029314e-08	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.887098123888463e-07	
703	8.401259605867856e-01	5.760587434989250e-02	9.856980855551101e-01	1.342028087163733e-02	-1.457677662575861e-04	2.491557251805998e+00	7.134087352149975e-05	2.088994858445341e+00	9.965582247573942e-01	1.011017713599564e+00	-2.185254122289401e-01	1.144458130889639e-02	2.983035530743210e-08	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	3.366239134779710e-05	
704	7.907277413782412e-01	6.712857768949018e-02	9.857203643176128e-01	2.146967650129091e-02	3.275286003535508e-04	2.490978630589829e+00	7.413719090235229e-05	2.546053670181761e+00	9.962686741512429e-01	1.010701117898617e+00	-2.369095776988654e-01	1.831246936412906e-02	2.982319136565059e-08	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	2.679854965218813e-05	
705	6.786894087865505e-01	8.438380797723266e-02	9.864682137087259e-01	4.502120791214799e-02	-8.121624682558927e-05	2.489849922387879e+00	6.537565493479008e-05	3.358984648043560e+00	9.955032285955399e-01	1.009158951866118e+00	-2.855092955212791e-01	3.839643889966439e-02	2.978827948805541e-08	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.767006794579398e-05	
706	9.852140898399686e-01	1.495378884453512e-02	9.864975972065747e-01	-9.188096829324272e-04	-4.045355921342988e-05	2.492746168347112e+00	3.205064282071325e-05	8.557096612414792e-01	9.970856487015122e-01	1.010732972411610e+00	-1.850381776817669e-01	7.837324449695771e-04	2.982391222057418e-08	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	3.694931279022929e-05	
707	9.592309624246060e-01	2.610556189054851e-02	9.863519092871121e-01	3.688041820445787e-04	4.011837608978252e-04	2.492622893479895e+00	3.863002056233068e-05	8.067304859054848e-01	9.970338560595569e-01	1.010829752213047e+00	-1.883265993932157e-01	4.644272246960751e-04	2.982610224083982e-08	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	4.723113420201635e-05	
708	8.940717637295829e-01	4.535120282674922e-02	9.859197364746841e-01	6.966670191003222e-03	9.293828308572791e-05	2.492159616576885e+00	6.346361635443341e-05	1.575105280020636e+00	9.968289713395081e-01	1.011065033451741e+00	-2.013351530471051e-01	5.939758240317622e-03	2.983142596908206e-08	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	3.972434906418761e-05	
709	8.840431803659961e-01	4.781716399023999e-02	9.858738716468893e-01	8.108889136195256e-03	-4.660166306091765e-05	2.492075577885554e+00	6.588688179832571e-05	1.688896965324335e+00	9.967909090030241e-01	1.011073462508848e+00	-2.037518093318008e-01	6.913401892157664e-03	2.983161668283725e-08	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	3.846069748414056e-05	
710	3.186244351083408e-01	1.050717746274169e-01	9.878296222849078e-01	1.368407529532750e-01	8.671215243589133e-03	2.484202845707026e+00	3.126382090313188e-05	5.419089057485630e+00	9.898623427840024e-01	1.002057764267479e+00	-6.436607756188941e-01	1.171907141588526e-01	2.962718448671489e-08	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.698988900644927e-06	
711	2.888954926795188e-01	1.039049893735719e-01	9.876165635421721e-01	1.445263868302485e-01	1.107921056197648e-02	2.483284404551202e+00	2.929995693718995e-05	5.666790654123823e+00	9.890473726694458e-01	1.001448749626213e+00	-6.954049098764604e-01	1.239517728401881e-01	2.961334273531969e-08	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.106439348982014e-06	
712	2.320729106627386e-01	9.997775022286112e-02	9.870495059251941e-01	1.600487505206585e-01	1.728466698486812e-02	2.481255667363218e+00	2.576036859524128e-05	6.220588472582715e+00	9.872412223796132e-01	1.000194231852879e+00	-8.100811187547178e-01	1.378240909329451e-01	2.958481699570153e-08	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	4.087516671953268e-06	
713	1.002083859043970e-01	7.743791698921745e-02	9.842822165637334e-01	1.989348930450515e-01	5.046389574228309e-02	2.473991986460514e+00	1.805681424903880e-05	8.700841677461248e+00	9.810308196975641e-01	9.966966823016268e-01	-1.204392400154660e+00	1.765174984968403e-01	2.950519621325971e-08	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	2.042676077672005e-06	
714	6.637061770249657e-01	-8.630046081016193e-02	9.957014973212426e-01	1.255078140221871e-01	1.053380537339186e-02	2.503375421535303e+00	2.149819716140677e-05	3.297622845098577e+00	9.981552753599476e-01	1.002464371144672e+00	-1.171253739715788e-01	1.067744569789205e-01	2.963642361172355e-08	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	6.491278143991048e-06	
715	6.786894069362953e-01	-8.438381480331382e-02	9.954487127723993e-01	1.241033305735114e-01	1.072290863696031e-02	2.502871827443105e+00	2.266361125927779e-05	3.361958170334810e+00	9.980221946130028e-01	1.002585248047020e+00	-1.255749452061722e-01	1.056221403762222e-01	2.963916988524723e-08	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	6.710512597112778e-06	
716	2.052145877645005e-01	-9.709555629062669e-02	1.001891331469964e+00	1.415647032753565e-01	-1.040793030153529e-02	2.516807110002282e+00	4.161071511818814e-06	2.674780729019735e+00	1.002699005637189e+00	1.000806149471361e+00	1.713654372818661e-01	1.196922265447694e-01	2.959873320406322e-08	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.558610554627345e-06	
717	7.599377227608864e-03	3.259613888280709e-02	9.811140419874472e-01	2.043970258277489e-01	1.667262321517812e-01	2.470249571983331e+00	8.207870964857883e-06	1.254390604995337e+01	9.739135916752003e-01	9.926609445955327e-01	-1.656279893638077e+00	2.280578716622143e-01	2.941315472394723e-08	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	6.419736742349123e-07	
718	1.433549450084167e-01	8.741650705049045e-02	9.854570461262000e-01	1.852155553730015e-01	3.467669097983792e-02	2.476834915517562e+00	2.080787862760364e-05	7.620812695644513e+00	9.835195088918176e-01	9.980338694192724e-01	-1.046380387821105e+00	1.617649076309304e-01	2.953565294493217e-08	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	2.690693423964037e-06	
719	9.762364367917266e-01	1.932618735088270e-02	9.864610958336991e-01	-7.051228968738343e-04	2.602322711217711e-04	2.492706541647514e+00	3.287985813995801e-05	7.664369895926844e-01	9.970695282445264e-01	1.010754030195040e+00	-1.860616987602263e-01	6.405107479657959e-04	2.982438874372433e-08	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	4.231881162199154e-05	
720	9.988132459933230e-01	5.027143193934883e-03	9.864094299348882e-01	5.568869259329742e-04	-1.113535544427905e-03	2.492782004059350e+00	3.318730199477489e-05	1.908905941181121e+00	9.970993928293599e-01	1.010837247262709e+00	-1.841655346438168e-01	1.061001088187227e-03	2.982627184128373e-08	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.714923163473448e-05	
721	6.194156683965610e-04	2.456743265949548e-02	9.825698542566047e-01	1.799447150784449e-01	1.956700738095603e-01	2.475004156256543e+00	6.980432895784182e-06	1.255116730771576e+01	9.756148265152331e-01	9.929215946212462e-01	-1.548264983159803e+00	2.294684709828451e-01	2.941910475245870e-08	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.464641465430734e-07	
722	-4.365294449213372e-03	1.645016609348294e-02	9.854827114457732e-01	1.376266813464165e-01	2.165468469719635e-01	2.482431319192707e+00	6.251878489702522e-06	1.223425686714887e+01	9.796093741812304e-01	9.940401417535515e-01	-1.294642909128230e+00	2.207033607452327e-01	2.944462994969319e-08	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.035956192955067e-07	
723	-2.125875605286994e-03	-2.052696679523218e-02	1.009701226683706e+00	2.921681628646449e-03	6.181140222115181e-02	2.536601572513546e+00	4.068846587620596e-06	7.421316645254087e+00	1.013880506720346e+00	1.004139125442450e+00	8.813020139901959e-01	5.168914708459513e-02	2.967445898748080e-08	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	4.565717645525149e-07	
724	-6.907248025770297e-03	-2.966236059926440e-03	1.000707172233051e+00	1.135427124495640e-02	1.725134939620412e-01	2.517930235017353e+00	6.200958609939007e-06	1.124002979734035e+01	1.001195871317986e+00	1.000488353734734e+00	7.592833764993565e-02	1.459770683967446e-01	2.959150642202193e-08	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	4.505575279381555e-07	
725	2.771865853378058e-02	-4.795043851090947e-02	1.009098382769632e+00	7.529817681726565e-02	-1.524664935912661e-02	2.535109439466826e+00	1.687626214344548e-06	3.259566356762845e+00	1.012873282839753e+00	1.003740864255237e+00	8.173512914128809e-01	6.422460131557649e-02	2.966541687298118e-08	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.224562703462726e-07	
726	1.000196441062655e+00	-5.413979522005977e-04	9.845536364238129e-01	3.472740544818712e-03	9.328364529582468e-04	2.492701874319815e+00	3.786464426513242e-05	2.378428627498726e+01	9.970632112257509e-01	1.012705833729259e+00	-1.864627793174018e-01	3.067298681331261e-03	2.986853568565542e-08	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.567411750913239e-06	
727	1.000041234794603e+00	-1.032973016942538e-03	9.844366554311940e-01	5.899862976262511e-03	1.239635496786629e-03	2.492734504953947e+00	4.803379171234129e-05	1.472730572242738e+01	9.970675035563143e-01	1.012830534149085e+00	-1.861902503927398e-01	5.142835385928864e-03	2.987135481385172e-08	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	3.011112507068145e-06	
728	9.710508616050364e-01	-2.154424319852974e-02	9.880001096667301e-01	6.154254693676073e-02	9.654408552913902e-03	2.494921646475345e+00	5.596924410136748e-05	5.784817261120603e+00	9.971609743081604e-01	1.009272129174683e+00	-1.802555994818783e-01	5.304317055382925e-02	2.979084250467011e-08	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.900335960482979e-06	
729	9.888851594275266e-01	-1.290583601408827e-02	9.863256682653223e-01	4.432826960410932e-02	7.408147656377686e-03	2.493842826286291e+00	6.408601693205527e-05	7.020288974379565e+00	9.971022707367837e-01	1.010926008333956e+00	-1.839828103629397e-01	3.830172476369321e-02	2.982828030924990e-08	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.778967605928685e-06	
